epoch,name,layer,iteration,train_r2,test_r2,train_mse,test_mse,subspace_rank,cumulative_dims,singular_values
1200,step_001200,0,10,0.9092485928523698,0.9040514154327732,0.0151347268938359,0.015776890650458,2,22,"1.208232,0.622154"
1200,step_001200,0,11,0.9047004110828386,0.8980231043031294,0.0158937965045376,0.0167566195378664,2,24,"1.557481,0.741966"
1200,step_001200,0,12,0.8986325161544766,0.8927203786782477,0.0169067816536644,0.0176158740631878,2,26,"1.728422,0.794747"
1200,step_001200,0,13,0.8919518697087226,0.8857152304839938,0.0180221692691974,0.0187656888830315,2,28,"1.245723,0.764720"
1200,step_001200,0,14,0.8831079890011858,0.8764495764518649,0.0194977344275824,0.0202904455548916,2,30,"1.324852,0.777479"
1200,step_001200,1,0,0.9604103191106595,0.9562259621943828,0.0066030616844612,0.0071933232599201,2,2,"1.420995,1.055692"
1200,step_001200,1,1,0.9528158920226044,0.94999614513493,0.0078699767999797,0.0082238981203042,2,4,"0.959352,0.831915"
1200,step_001200,1,2,0.9447977760367632,0.9408580037297952,0.0092076550612255,0.0097263529847691,2,6,"0.999924,0.737602"
1200,step_001200,1,3,0.938328997040168,0.9349405001967313,0.0102872924575301,0.0106986611793045,2,8,"1.034382,0.607741"
1200,step_001200,1,4,0.9318286325777962,0.9287925926290548,0.0113725449479453,0.0117050415353766,2,10,"0.931630,0.485410"
1200,step_001200,1,5,0.9259689994594426,0.9220986965976588,0.0123497209489426,0.0128048543492449,2,12,"0.792011,0.764383"
1200,step_001200,1,6,0.9183695974314188,0.9136769841562352,0.01361716242226,0.0141862671928268,2,14,"0.917628,0.594166"
1200,step_001200,1,7,0.9110435386494768,0.9041262704981448,0.0148394855173856,0.0157444236067382,2,16,"0.719105,0.512986"
1200,step_001200,1,8,0.9056942140920814,0.8979318456584965,0.0157318096184936,0.0167708387920394,2,18,"0.770732,0.514296"
1200,step_001200,1,9,0.8999995172167873,0.8933973334863943,0.0166818145414637,0.017509889331397,2,20,"0.694212,0.588646"
1200,step_001200,1,10,0.889892533552934,0.8831396170113216,0.0183695662778199,0.0191799995515487,2,22,"0.827587,0.513476"
1200,step_001200,1,11,0.8798924966265161,0.8725107783532228,0.0200383433463626,0.0209154721519071,2,24,"0.826612,0.546956"
1200,step_001200,1,12,0.8687060630662736,0.8627879453084141,0.0219047125052075,0.0225045600289498,2,26,"1.061866,0.703747"
1200,step_001200,1,13,0.8496469229452845,0.8389098327450949,0.0250862513520921,0.0263901643092431,2,28,"1.062924,0.546132"
1200,step_001200,1,14,0.8341873866991962,0.819362702956482,0.0276665568444966,0.0295754662764327,2,30,"1.028695,0.561756"
1200,step_001200,2,0,0.9580975058163672,0.953930899112502,0.0069891173777204,0.0075707063846496,2,2,"0.756510,0.602334"
1200,step_001200,2,1,0.9507928528638468,0.9471742076837572,0.0082077143621804,0.0086823578130064,2,4,"0.499423,0.457485"
1200,step_001200,2,2,0.9456033671332892,0.9433447497289618,0.0090726139353947,0.0093131285386513,2,6,"0.493446,0.450694"
1200,step_001200,2,3,0.9394535967821002,0.9375289890544778,0.0100981227273568,0.0102735719557437,2,8,"0.519809,0.460136"
1200,step_001200,2,4,0.9317969646964548,0.929053820118563,0.011375222361407,0.0116658994179227,2,10,"0.645830,0.450827"
1200,step_001200,2,5,0.9211253768049352,0.9173248658047918,0.0131566290463392,0.0135796291453305,2,12,"0.629546,0.392977"
1200,step_001200,2,6,0.907870150944793,0.9001604374788279,0.0153696096004641,0.0163743158734437,2,14,"0.839876,0.414176"
1200,step_001200,2,7,0.8946637967882699,0.8823913727976241,0.017574092146452,0.0192801195845203,2,16,"0.731044,0.448137"
1200,step_001200,2,8,0.8810629598462637,0.868824085201095,0.0198446362694027,0.0214870643089918,2,18,"0.733240,0.439281"
1200,step_001200,2,9,0.8671508826970579,0.8541211391451112,0.0221651398842268,0.0239116910498823,2,20,"0.736218,0.536724"
1200,step_001200,2,10,0.853292139617423,0.8407660337291999,0.0244781710612156,0.0261072057727796,2,22,"0.767095,0.530077"
1200,step_001200,2,11,0.8348940600826781,0.8239311325620088,0.0275478975986626,0.0288619468043741,2,24,"0.832378,0.437424"
1200,step_001200,2,12,0.8106046060043507,0.797903246392437,0.0316006813550782,0.0331032396197835,2,26,"0.838974,0.466792"
1200,step_001200,2,13,0.7859002196906241,0.769644502305905,0.0357208096470701,0.0377239967983923,2,28,"0.856433,0.648160"
1200,step_001200,2,14,0.7541603734258263,0.7307535650549913,0.0410153802922378,0.0441196454502503,2,30,"0.786325,0.612984"
1200,step_001200,3,0,0.9581341446089224,0.9545961321360152,0.006983991448126,0.0074544630798875,2,2,"0.569643,0.470633"
1200,step_001200,3,1,0.9515305648096076,0.9492063571012048,0.0080853361703335,0.008339251694707,2,4,"0.413486,0.383396"
1200,step_001200,3,2,0.9450771651718328,0.941674603007316,0.0091609428831628,0.0095848213114938,2,6,"0.468308,0.417681"
1200,step_001200,3,3,0.9391153857536396,0.9359481292163389,0.0101541539757127,0.0105330832256753,2,8,"0.429332,0.328604"
1200,step_001200,3,4,0.9323789145275506,0.9295035846301236,0.0112768686890174,0.0115998981652608,2,10,"0.522540,0.361634"
1200,step_001200,3,5,0.9249174906816768,0.9217903296580496,0.0125214457940343,0.0128607057371324,2,12,"0.489520,0.368105"
1200,step_001200,3,6,0.9161281408523484,0.9126732441773968,0.0139878349207067,0.0143564394866239,2,14,"0.394431,0.354834"
1200,step_001200,3,7,0.9077665181590234,0.9018092071113256,0.01538312918461,0.0161405567946956,2,16,"0.597515,0.318980"
1200,step_001200,3,8,0.8953020513585984,0.8865076782196338,0.0174630640508568,0.0186456131948332,2,18,"0.590212,0.309462"
1200,step_001200,3,9,0.8801945727804773,0.8689264267507492,0.0199842580436165,0.0215211791929667,2,20,"0.572672,0.479732"
1200,step_001200,3,10,0.8534255226500408,0.8438392274961095,0.0244493424294897,0.0256728051267961,2,22,"0.646773,0.433830"
1200,step_001200,3,11,0.8283602425408935,0.817964682219848,0.0286313670077842,0.029925320208444,2,24,"0.706984,0.523697"
1200,step_001200,3,12,0.7868408093708853,0.7783337629503269,0.0355616520557152,0.0363993417395879,2,26,"0.803734,0.505892"
1200,step_001200,3,13,0.753212406914069,0.7411692014595016,0.041172461609594,0.0425232564743856,2,28,"0.686969,0.572399"
1200,step_001200,3,14,0.7087992681395248,0.6952068171291437,0.0485828382563301,0.0500614427967775,2,30,"0.779031,0.515383"
1300,step_001300,0,0,0.945252713038235,0.9397893882303188,0.0091342422831387,0.0098835366453084,2,2,"2.785498,1.769986"
1300,step_001300,0,1,0.9391224476307743,0.933328994340943,0.0101559446432726,0.0109463863283698,2,4,"1.817524,1.461963"
1300,step_001300,0,2,0.9357924863189818,0.930846968023614,0.0107107057314395,0.0113585221212215,2,6,"1.707209,1.300850"
1300,step_001300,0,3,0.9328535907891704,0.9275502923465369,0.0112003926507817,0.0119019306825975,2,8,"1.273828,1.138803"
1300,step_001300,0,4,0.929867715736544,0.92255285816008,0.0116979118594535,0.0127266407556282,2,10,"1.423520,1.131910"
1300,step_001300,0,5,0.927024955725737,0.9194988100462836,0.0121711878942323,0.0132388818438708,2,12,"1.234737,0.913132"
1300,step_001300,0,6,0.9235631203348366,0.9175211012937554,0.0127474374522769,0.0135618763502601,2,14,"1.257173,0.967748"
1300,step_001300,0,7,0.9207147667620464,0.914729422568714,0.0132220833600575,0.014028610331797,2,16,"0.978824,0.840281"
1300,step_001300,0,8,0.9185006005616372,0.912399584936436,0.0135913148375089,0.0144107394276069,2,18,"1.040498,0.869400"
1300,step_001300,0,9,0.9151984885103364,0.9099378747573516,0.0141420540915761,0.0148143891711639,2,20,"1.290705,0.756575"
1300,step_001300,0,10,0.9111039424849992,0.9061228696361576,0.0148252449939667,0.015438176478042,2,22,"1.260222,0.674498"
1300,step_001300,0,11,0.9075463917188388,0.9012102088136532,0.0154190776635398,0.0162363343728987,2,24,"1.377500,0.714970"
1300,step_001300,0,12,0.9007415462354148,0.8948938485030352,0.0165548753820417,0.017262763091727,2,26,"1.599389,0.799070"
1300,step_001300,0,13,0.894686826417467,0.8891197745448481,0.0175655964110492,0.0182101463594136,2,28,"1.303419,0.783818"
1300,step_001300,0,14,0.8859404577768136,0.8791357025961221,0.0190247067247319,0.0198528788831714,2,30,"1.372988,0.748234"
1300,step_001300,1,0,0.9615674497580272,0.9576493891532432,0.0064101504405278,0.0069578690578094,2,2,"1.391816,1.078236"
1300,step_001300,1,1,0.9538383012870748,0.9509507494070408,0.0076995647813308,0.0080660312882521,2,4,"0.957926,0.808492"
1300,step_001300,1,2,0.9459915993625964,0.9420927615600028,0.0090085866940573,0.0095224368350686,2,6,"1.021751,0.743299"
1300,step_001300,1,3,0.9392797238621746,0.9360303671476176,0.0101288725583573,0.0105189249507139,2,8,"1.048996,0.638685"
1300,step_001300,1,4,0.9330074491374284,0.9299797181429884,0.0111759752609874,0.0115096084760458,2,10,"0.836569,0.484094"
1300,step_001300,1,5,0.9270096341916784,0.9229452392758702,0.0121764584915393,0.0126650266472023,2,12,"0.876746,0.741472"
1300,step_001300,1,6,0.9195002901669578,0.9154296190296168,0.0134287296432831,0.0138961946084199,2,14,"0.932017,0.644655"
1300,step_001300,1,7,0.91276542849257,0.9063462746532284,0.0145524455253079,0.0153794428987158,2,16,"0.734444,0.577420"
1300,step_001300,1,8,0.907465857102795,0.9000145773410005,0.0154362071837618,0.0164257065361008,2,18,"0.744538,0.506885"
1300,step_001300,1,9,0.9014986435632344,0.8937478205005284,0.0164312921424769,0.0174544829273252,2,20,"0.768974,0.491831"
1300,step_001300,1,10,0.8949626267715732,0.888446718334123,0.017521708968452,0.0183264118847936,2,22,"0.877161,0.539366"
1300,step_001300,1,11,0.8849069969198163,0.8781938477934067,0.0192002221351679,0.0200013018067416,2,24,"0.829234,0.607802"
1300,step_001300,1,12,0.8729968982499686,0.8676142179616991,0.0211870371230406,0.0217310807822418,2,26,"0.784610,0.659531"
1300,step_001300,1,13,0.8557084763116606,0.8452265073252695,0.0240732962174503,0.0253782241308686,2,28,"1.048822,0.547191"
1300,step_001300,1,14,0.841815575418105,0.8279986609445862,0.0263917537291092,0.0281915901766951,2,30,"1.008416,0.602117"
1300,step_001300,2,0,0.9592892816067944,0.95509361210886,0.0067903675842803,0.0073796035947968,2,2,"0.739658,0.601841"
1300,step_001300,2,1,0.9516778011801528,0.9481202326343792,0.0080601450306056,0.0085270148685939,2,4,"0.480707,0.466451"
1300,step_001300,2,2,0.9466275138102408,0.9443539980924242,0.0089020562512392,0.0091461080441501,2,6,"0.492520,0.454756"
1300,step_001300,2,3,0.9404045457198446,0.9383515798762628,0.0099395069624939,0.0101414245983843,2,8,"0.503298,0.407698"
1300,step_001300,2,4,0.933070859258109,0.9302649336875544,0.0111628453776592,0.0114695339473763,2,10,"0.655338,0.491315"
1300,step_001300,2,5,0.923522197628419,0.919878537959316,0.0127568687357367,0.013162612843053,2,12,"0.676619,0.422437"
1300,step_001300,2,6,0.9096303822462912,0.9014987838518828,0.01507622952243,0.0161597240948978,2,14,"0.751821,0.431000"
1300,step_001300,2,7,0.8975296952472552,0.8854916602383168,0.0170960284957432,0.0187733479676792,2,16,"0.713446,0.453870"
1300,step_001300,2,8,0.8844654015235592,0.8722498883894785,0.0192772950473493,0.0209351151437277,2,18,"0.779928,0.473637"
1300,step_001300,2,9,0.8692893407321632,0.8543354635382063,0.0218089859403586,0.0238765518124085,2,20,"0.716140,0.543024"
1300,step_001300,2,10,0.8554451068472936,0.8422964453415838,0.0241191426665859,0.0258587473261657,2,22,"0.728749,0.477282"
1300,step_001300,2,11,0.8357870721625499,0.824101286071453,0.0273999466369868,0.0288329767392558,2,24,"0.739819,0.496212"
1300,step_001300,2,12,0.8164482465866588,0.8048307576017703,0.0306282544325767,0.0319631880129074,2,26,"0.822513,0.446131"
1300,step_001300,2,13,0.7880076770205515,0.7720743591330215,0.0353738056985756,0.0373169358043704,2,28,"0.880885,0.614688"
1300,step_001300,2,14,0.7630025044887412,0.7406123330692006,0.0395424366729475,0.0424839770548439,2,30,"0.654520,0.616677"
1300,step_001300,3,0,0.9598034073244696,0.9564130978769958,0.0067053553597366,0.0071563482543846,2,2,"0.591531,0.472887"
1300,step_001300,3,1,0.9529351898604274,0.9506670034716104,0.0078507857560166,0.0081014999404077,2,4,"0.403693,0.372536"
1300,step_001300,3,2,0.946129419245604,0.9430949559248004,0.0089852133740465,0.0093525574389419,2,6,"0.470724,0.428056"
1300,step_001300,3,3,0.9405828948355244,0.937575876363768,0.0099093150688406,0.0102652726239475,2,8,"0.433338,0.332782"
1300,step_001300,3,4,0.933869327992088,0.9308550827526249,0.0110280000839426,0.0113786673395481,2,10,"0.480736,0.355236"
1300,step_001300,3,5,0.9258866842527124,0.9229956937266746,0.0123598027635405,0.0126618366157519,2,12,"0.495165,0.377862"
1300,step_001300,3,6,0.9176597247609952,0.9144714845390616,0.0137320091426005,0.0140619348058322,2,14,"0.414891,0.330415"
1300,step_001300,3,7,0.9105329368901148,0.9049487680821112,0.0149208850244924,0.0156289844588071,2,16,"0.554280,0.348261"
1300,step_001300,3,8,0.8985088305391938,0.8900029171043502,0.0169276765812612,0.0180744401404144,2,18,"0.551081,0.319030"
1300,step_001300,3,9,0.8845474303935523,0.8736496358209026,0.0192573922450023,0.0207501176265985,2,20,"0.550514,0.450822"
1300,step_001300,3,10,0.8576064415468809,0.8470004161507997,0.0237510922028622,0.0251584859648631,2,22,"0.640243,0.445409"
1300,step_001300,3,11,0.8342978807939315,0.822510157306375,0.0276406716062189,0.0291767718944977,2,24,"0.744539,0.465992"
1300,step_001300,3,12,0.7930480041885897,0.7842504293025234,0.0345271682405825,0.0354020329529751,2,26,"0.794939,0.539887"
1300,step_001300,3,13,0.7551631665568915,0.7432359950003825,0.040846778354247,0.0421599326429498,2,28,"0.627215,0.496048"
1300,step_001300,3,14,0.7183836340357453,0.7048195523671542,0.0469820346350634,0.0484808466728235,2,30,"0.748624,0.469446"
1400,step_001400,0,0,0.946831482334972,0.9416392777034844,0.0088711055946904,0.0095775992039552,2,2,"2.806215,1.735718"
1400,step_001400,0,1,0.9407098312439948,0.9353734656274124,0.0098913569551609,0.0106091855575223,2,4,"1.841020,1.466960"
1400,step_001400,0,2,0.9373178143774686,0.9324132203624512,0.0104564420177525,0.0110992592963916,2,6,"1.676548,1.291678"
1400,step_001400,0,3,0.9344781784951808,0.9293618909413288,0.0109295722065872,0.0116043099830025,2,8,"1.328376,1.100888"
1400,step_001400,0,4,0.9315054980616456,0.9245413658948076,0.0114248938125062,0.012398236249447,2,10,"1.432750,1.124785"
1400,step_001400,0,5,0.9285593668821348,0.9214583094310124,0.0119153677318968,0.0129159361320038,2,12,"1.188260,0.937541"
1400,step_001400,0,6,0.9252695675371788,0.91931424325659,0.0124629252933219,0.0132668087851019,2,14,"1.240184,0.944156"
1400,step_001400,0,7,0.9222694603427424,0.916333098717846,0.0129628814388303,0.0137637898878242,2,16,"0.974415,0.812024"
1400,step_001400,0,8,0.9199625070155808,0.9143982638797208,0.0133475898593814,0.0140811348680875,2,18,"1.004206,0.958165"
1400,step_001400,0,9,0.916696473776876,0.911473217973334,0.013892321355466,0.0145610249298072,2,20,"1.247184,0.737410"
1400,step_001400,0,10,0.9122887670592448,0.907516695217577,0.0146278145412715,0.0152089223602053,2,22,"1.203936,0.670544"
1400,step_001400,0,11,0.9090420738511232,0.902658953853314,0.015169821997557,0.0159966521475673,2,24,"1.336469,0.695847"
1400,step_001400,0,12,0.902575999091841,0.8973020654658739,0.0162488601078249,0.0168680005827127,2,26,"1.629770,0.803597"
1400,step_001400,0,13,0.8969348782944455,0.8913960057533726,0.0171902373548805,0.0178381747597613,2,28,"1.271920,0.880162"
1400,step_001400,0,14,0.8879154916887462,0.8812664158243696,0.0186949773800878,0.0195085837537347,2,30,"1.277013,0.739507"
1400,step_001400,1,0,0.9628992670304864,0.9593541719767402,0.0061881351495645,0.0066772865395584,2,2,"1.395066,1.110887"
1400,step_001400,1,1,0.9552546284310904,0.952488298655326,0.0074636063015861,0.0078117963613799,2,4,"0.931262,0.821984"
1400,step_001400,1,2,0.9479535950178982,0.9440958109246628,0.0086815715709633,0.0091916098560119,2,6,"0.994522,0.740304"
1400,step_001400,1,3,0.9411575214702724,0.938182903444833,0.0098158609410106,0.0101623863995521,2,8,"1.002760,0.621805"
1400,step_001400,1,4,0.9348249305528366,0.932335454830468,0.0108730042301894,0.0111223251114976,2,10,"0.823528,0.471870"
1400,step_001400,1,5,0.9293814268736128,0.9253329837747744,0.0117810992709731,0.0122714594898028,2,12,"0.939004,0.668104"
1400,step_001400,1,6,0.9219021589511694,0.9180392264404232,0.0130283003556052,0.0134654594385308,2,14,"0.921208,0.656849"
1400,step_001400,1,7,0.914818590999026,0.9083220219497576,0.0142099647047118,0.0150562672306338,2,16,"0.716059,0.559508"
1400,step_001400,1,8,0.9088173211079282,0.9007183399011742,0.0152110671340848,0.016307106165252,2,18,"0.715159,0.620340"
1400,step_001400,1,9,0.904121858765822,0.897825042642284,0.0159942255153251,0.0167813854344074,2,20,"0.714827,0.589793"
1400,step_001400,1,10,0.8958482360765337,0.8893586083456961,0.0173749717392993,0.0181682412667332,2,22,"0.860361,0.489005"
1400,step_001400,1,11,0.8853065893385921,0.8775287134613049,0.0191341886489183,0.0200998776714568,2,24,"0.840028,0.519262"
1400,step_001400,1,12,0.874764767274518,0.8703250233210112,0.0208919368385837,0.0212863189011562,2,26,"0.898501,0.598108"
1400,step_001400,1,13,0.8602685962443397,0.8522945594317458,0.0233104817482034,0.0242340846889168,2,28,"1.080275,0.582775"
1400,step_001400,1,14,0.8479892836788964,0.8354815623168915,0.0253594877473118,0.0269733550254398,2,30,"0.959412,0.594464"
1400,step_001400,2,0,0.96076318023305,0.9566714929636976,0.0065447273425953,0.0071190110913453,2,2,"0.714778,0.609163"
1400,step_001400,2,1,0.9534718650780024,0.9503061512308438,0.0077609908882369,0.0081664618391508,2,4,"0.486279,0.462288"
1400,step_001400,2,2,0.948374034427406,0.9463474311389084,0.0086108488190215,0.0088171940936515,2,6,"0.480946,0.452505"
1400,step_001400,2,3,0.9424706000429636,0.9404456618375449,0.0095949827157354,0.0097962167990668,2,8,"0.516288,0.416160"
1400,step_001400,2,4,0.9360297518464264,0.9331884633747806,0.0106694442713783,0.0109850625485276,2,10,"0.618268,0.468880"
1400,step_001400,2,5,0.9252863137868612,0.9211817671599972,0.0124628485939503,0.0129474183063657,2,12,"0.640545,0.389696"
1400,step_001400,2,6,0.911409532593222,0.9041223348018184,0.0147796240362591,0.0157329499197495,2,14,"0.740323,0.439902"
1400,step_001400,2,7,0.901418333503804,0.8897146360916249,0.0164466793091042,0.0180807492064919,2,16,"0.743423,0.419385"
1400,step_001400,2,8,0.886901091846442,0.8720703624693282,0.0188703345475553,0.0209678423499805,2,18,"0.783611,0.511292"
1400,step_001400,2,9,0.8714931534916195,0.8577623884084858,0.0214400744466443,0.0233219859796004,2,20,"0.749259,0.473026"
1400,step_001400,2,10,0.857844588641821,0.8431712654300254,0.0237166918365971,0.0257194621028286,2,22,"0.751952,0.476730"
1400,step_001400,2,11,0.8414357881844534,0.8305875391148856,0.0264547186537417,0.0277894599766321,2,24,"0.818919,0.445650"
1400,step_001400,2,12,0.8233492037480983,0.8103886006979569,0.0294718192405596,0.0311045930607045,2,26,"0.743522,0.564431"
1400,step_001400,2,13,0.8002549487614706,0.784552851855355,0.0333241330888331,0.035329565183903,2,28,"0.832159,0.655706"
1400,step_001400,2,14,0.7661170058573266,0.7467702501155667,0.0390160132696686,0.0415364705860232,2,30,"0.746970,0.640378"
1400,step_001400,3,0,0.9614437544707468,0.9582018296139492,0.0064319237177367,0.0068610827533598,2,2,"0.620865,0.471482"
1400,step_001400,3,1,0.9547663459382996,0.9525739570735816,0.0075453927272765,0.0077876608700736,2,4,"0.402596,0.357651"
1400,step_001400,3,2,0.9477545106117315,0.9452450392916276,0.0087140502585763,0.0089997055376069,2,6,"0.457072,0.416100"
1400,step_001400,3,3,0.9424851052667088,0.939628356856804,0.0095920017104629,0.0099282547124323,2,8,"0.451427,0.335533"
1400,step_001400,3,4,0.9360774585421308,0.9329690194512678,0.0106595391564044,0.0110326389376509,2,10,"0.448432,0.323182"
1400,step_001400,3,5,0.9284499580914548,0.9256528107692455,0.0119319514414513,0.0122266747541071,2,12,"0.515904,0.402432"
1400,step_001400,3,6,0.9212586163809314,0.917957293134347,0.013131467483385,0.013488837837033,2,14,"0.454388,0.320211"
1400,step_001400,3,7,0.9139587585425256,0.907950661184014,0.0143488475490097,0.015133673366809,2,16,"0.486494,0.332314"
1400,step_001400,3,8,0.902197186215426,0.8925727204437517,0.0163123205765981,0.0176484733243775,2,18,"0.525190,0.337167"
1400,step_001400,3,9,0.8892353184750094,0.8785754265123976,0.0184750386200078,0.0199457877118362,2,20,"0.535849,0.450800"
1400,step_001400,3,10,0.8618791590536704,0.8498314769040999,0.0230368792945963,0.0246936315802547,2,22,"0.670467,0.413038"
1400,step_001400,3,11,0.8404896823822502,0.8308271046209915,0.0266053086953423,0.0278125255815656,2,24,"0.803392,0.502894"
1400,step_001400,3,12,0.7931096386702546,0.7849644341170744,0.0345147150268064,0.0352897775865753,2,26,"0.751488,0.492996"
1400,step_001400,3,13,0.7626903805641606,0.7488280392704308,0.0395891023020595,0.0412369880891758,2,28,"0.665748,0.499883"
1400,step_001400,3,14,0.7251233244563903,0.7126317970973318,0.0458545022385291,0.047222487691527,2,30,"0.705935,0.471152"
1500,step_001500,0,0,0.9469327839924808,0.9414109144873531,0.0088538413393398,0.0096165025994739,2,2,"2.710248,1.704824"
1500,step_001500,0,1,0.9412406587819452,0.936084797010966,0.0098026046874983,0.0104938271001663,2,4,"1.748088,1.461318"
1500,step_001500,0,2,0.9381848291489238,0.9326715234547652,0.010311685154814,0.0110575715206701,2,6,"1.605609,1.317371"
1500,step_001500,0,3,0.9356245323662948,0.9304160128643356,0.0107382865840433,0.0114306209160355,2,8,"1.314870,1.117976"
1500,step_001500,0,4,0.9327167407425604,0.9263551880955424,0.011222901496116,0.0120996270412983,2,10,"1.414275,0.991335"
1500,step_001500,0,5,0.9296735753330702,0.9220779183928892,0.0117296307127522,0.0128107961700622,2,12,"1.157973,0.817164"
1500,step_001500,0,6,0.9267404950247304,0.9209940535076956,0.012218161303353,0.0129856143572926,2,14,"1.585221,1.041233"
1500,step_001500,0,7,0.923707744648523,0.917745178630838,0.0127233886366567,0.0135270695915995,2,16,"1.061567,0.896436"
1500,step_001500,0,8,0.921583012512444,0.916758964553362,0.0130777114180862,0.0136885977160942,2,18,"1.206151,0.845933"
1500,step_001500,0,9,0.9179682548509184,0.9128462771025498,0.0136804689658922,0.0143308490151013,2,20,"1.222633,0.732818"
1500,step_001500,0,10,0.9141108621529423,0.9096935658653365,0.0143239070901983,0.0148468612257112,2,22,"1.171412,0.774265"
1500,step_001500,0,11,0.9103437656971785,0.9037488959068968,0.0149527661565587,0.0158171094144301,2,24,"1.485388,0.612367"
1500,step_001500,0,12,0.9041128415284736,0.8990284961882352,0.0159926745435502,0.0165815213303395,2,26,"1.328138,0.877577"
1500,step_001500,0,13,0.8981795030587296,0.8927835257853661,0.0169828175454081,0.0176011500345361,2,28,"1.300976,0.791248"
1500,step_001500,0,14,0.89248585569649,0.8858995807225396,0.0179324486768976,0.0187345481705849,2,30,"1.306716,0.729293"
1500,step_001500,1,0,0.964134275112522,0.9605358145764086,0.0059821829261134,0.0064815692532114,2,2,"1.411803,1.174850"
1500,step_001500,1,1,0.9564006844117562,0.9536621399290128,0.0072724695679445,0.007618141183384,2,4,"0.947111,0.789605"
1500,step_001500,1,2,0.9493613492892532,0.945503533017928,0.0084465885898842,0.0089615792538837,2,6,"0.952174,0.711716"
1500,step_001500,1,3,0.9428901468825992,0.9400341049294284,0.0095266690875598,0.009858389013332,2,8,"0.971135,0.607491"
1500,step_001500,1,4,0.9372785649980454,0.9348025763303648,0.0104633006681897,0.0107192312004029,2,10,"0.835629,0.483513"
1500,step_001500,1,5,0.9319621671989604,0.9274033295600383,0.0113501791655564,0.0119359074340869,2,12,"0.959339,0.676189"
1500,step_001500,1,6,0.925029463671236,0.9211325567882048,0.0125059993297035,0.0129641731129301,2,14,"0.892676,0.594983"
1500,step_001500,1,7,0.9185277438376388,0.9114207159777398,0.0135903655730355,0.0145600378557139,2,16,"0.874069,0.561963"
1500,step_001500,1,8,0.9128530074904458,0.9054730794721396,0.0145363721263041,0.0155355736745524,2,18,"0.818192,0.616155"
1500,step_001500,1,9,0.9062477377804876,0.8991776952381838,0.0156383882343786,0.0165719961545277,2,20,"0.613391,0.591872"
1500,step_001500,1,10,0.8993211096400731,0.8926058081940846,0.0167944881600306,0.0176438074175848,2,22,"0.812120,0.547638"
1500,step_001500,1,11,0.8899171125477873,0.88184623029249,0.0183635341392235,0.019403028372904,2,24,"1.011841,0.518287"
1500,step_001500,1,12,0.8786575659233521,0.8732502114588995,0.0202418978024138,0.0208190845156842,2,26,"0.794467,0.671641"
1500,step_001500,1,13,0.8669188435036226,0.85900837227445,0.0222004901731903,0.0231426949595838,2,28,"0.930671,0.516927"
1500,step_001500,1,14,0.8517689667853224,0.8395157054230872,0.0247294340031005,0.0263297463873116,2,30,"0.966995,0.612394"
1500,step_001500,2,0,0.9619637187423036,0.9577702081098204,0.0063442692523939,0.006939888647471,2,2,"0.698282,0.600344"
1500,step_001500,2,1,0.9546268711735074,0.951291912458105,0.0075682131748518,0.0080042717649933,2,4,"0.500297,0.446012"
1500,step_001500,2,2,0.9500195077659878,0.947876775944203,0.0083363094168225,0.0085673750436326,2,6,"0.490765,0.443914"
1500,step_001500,2,3,0.9446058083292118,0.94205539898137,0.009238793213384,0.0095322218160805,2,8,"0.510913,0.403099"
1500,step_001500,2,4,0.9390533226986152,0.9362956983152054,0.0101647441822958,0.0104838949969341,2,10,"0.623498,0.474733"
1500,step_001500,2,5,0.9301360496164284,0.9256461923178622,0.0116528417220421,0.0122299479728989,2,12,"0.661588,0.397414"
1500,step_001500,2,6,0.9192925791152112,0.9129243889702356,0.0134623295030666,0.0143093938807017,2,14,"0.767005,0.418574"
1500,step_001500,2,7,0.9084428676079456,0.8985958158724241,0.0152735576103804,0.0166476524200297,2,16,"0.652333,0.453408"
1500,step_001500,2,8,0.8968910774959912,0.8836401225480487,0.0172014339649882,0.0190935174433306,2,18,"0.795933,0.527258"
1500,step_001500,2,9,0.8803020773960714,0.8666705516336176,0.0199685198756513,0.0218722723687246,2,20,"0.788807,0.434706"
1500,step_001500,2,10,0.8664720931702474,0.8506928810153503,0.0222757130603426,0.0244920478686031,2,22,"0.707188,0.473901"
1500,step_001500,2,11,0.8521262931538961,0.8411540839876398,0.0246697681484007,0.0260590987146058,2,24,"0.774532,0.457647"
1500,step_001500,2,12,0.8332095758363511,0.8199932030633716,0.0278253369515127,0.0295356311319752,2,26,"0.700762,0.584898"
1500,step_001500,2,13,0.8058622896186747,0.7902624089851584,0.0323869931575907,0.0343957807556039,2,28,"0.773558,0.655634"
1500,step_001500,2,14,0.7751640871884776,0.7575351294165665,0.0375061101586633,0.0397654322859998,2,30,"0.812261,0.647720"
1500,step_001500,3,0,0.9624526141359668,0.9590505820457896,0.0062635874144321,0.0067223417698835,2,2,"0.621140,0.463455"
1500,step_001500,3,1,0.9558975128551932,0.9536153662894972,0.0073565440896791,0.0076176217239519,2,4,"0.415092,0.346251"
1500,step_001500,3,2,0.9490397537434684,0.9463805197415226,0.008499332937479,0.0088165658479709,2,6,"0.456046,0.436124"
1500,step_001500,3,3,0.944024597280168,0.9409114268147692,0.0093349155357769,0.0097188453021529,2,8,"0.468506,0.321211"
